Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_061.jpg;11.96927;0;0;0;99.66999;85.589;0.0002431661;258.6309;-6.820347E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_130.jpg;15;0;0;0;99.66999;85.589;0.0002352607;262.0504;-8.179745E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_196.jpg;15;0;0;0;99.66999;85.589;0.000231204;264.7504;-8.889721E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_263.jpg;11.9924;0;0;0;99.66999;85.589;0.0002293255;267.0912;-9.302839E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_330.jpg;-1.503522;0;0;0;99.66999;85.589;0.0002294079;266.9107;-8.23856E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_396.jpg;-4.496827;0;0;0;99.66999;85.589;0.0002314802;266.1908;-7.003335E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_463.jpg;-7.50294;0;0;0;99.66999;85.589;0.0002325297;265.0238;-5.601919E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_529.jpg;-10.49092;0;0;0;99.66999;85.589;0.0002336263;262.6861;-3.456832E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_592.jpg;-13.31005;0;0;0;99.66999;85.589;0.000232601;260.3691;-1.756444E-05
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_660.jpg;-15;0.1006482;0;0;99.66988;85.58901;0.0005690639;258.5982;-0.002384908
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_731.jpg;-15;0.3110151;0;0.0127113;99.66952;85.5877;0.03034373;258.4562;-0.004070936
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_794.jpg;-15;0.5142762;0;0.01849709;99.66865;85.58519;0.0844885;258.3525;359.9888
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_861.jpg;-15;0.7069095;0;0.05047051;99.66685;85.58011;0.1917138;258.1705;359.9743
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_928.jpg;-15;0.9064921;0;0.0864588;99.66325;85.56947;0.397099;257.8725;359.9563
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_34_992.jpg;-15;1;0;0.1324571;99.65923;85.55733;0.6050956;257.5859;359.9585
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_35_058.jpg;-12.01738;1;0;0.2048388;99.65433;85.54182;0.8432874;257.3935;359.9793
