Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_14_402.jpg;0;1;0;1.176586;100.3943;86.50454;1.273116;51.55158;-0.0008129666
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_14_468.jpg;0;1;0;1.238256;100.4404;86.5621;1.236756;51.53743;-0.0009950382
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_14_535.jpg;0;1;0;1.289765;100.5053;86.64323;1.236562;51.52735;-0.0008084718
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_14_600.jpg;1.408738;1;0;1.334735;100.5558;86.70675;1.240001;51.56612;-0.001181045
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_14_667.jpg;4.44208;1;0;1.39668;100.6071;86.77319;1.241769;51.80774;-0.002436655
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_14_734.jpg;7.448072;1;0;1.442957;100.6754;86.86697;1.237535;52.58158;0.006406877
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_14_801.jpg;10.4594;1;0;1.489676;100.7259;86.94157;1.229115;53.47784;0.03587139
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_14_867.jpg;13.45448;1;0;1.54682;100.7755;87.01967;1.206092;54.65529;0.07604133
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_14_934.jpg;15;1;0;1.588903;100.8386;87.1291;1.120544;56.62663;0.1412487
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_001.jpg;15;1;0;1.633211;100.8845;87.21529;1.049676;58.17592;0.2031087
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_068.jpg;15;1;0;1.691258;100.9294;87.30488;0.9734176;59.75729;0.2693557
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_135.jpg;11.97572;1;0;1.736711;100.9888;87.42941;0.8853975;61.66967;0.3408773
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_201.jpg;9.005599;1;0;1.78293;101.034;87.52643;0.8405387;62.81795;0.3661863
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_268.jpg;6.000692;1;0;1.844032;101.0803;87.62651;0.8218273;63.70119;0.3647695
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_334.jpg;2.981512;0.9016819;0;1.889994;101.1444;87.76458;0.8575398;64.40508;0.3235036
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_401.jpg;0;0.7018201;0;1.928255;101.1948;87.87062;0.9227555;64.56734;0.2622648
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_467.jpg;0;0.701869;0;1.964026;101.2464;87.97808;0.9980699;64.57782;0.1883936
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_534.jpg;0;0.9012991;0;1.995408;101.3168;88.12448;1.125751;64.56138;0.08309896
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_601.jpg;0;1;0;2.034966;101.3711;88.23731;1.251873;64.54488;0.002852045
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_668.jpg;0;1;0;2.092849;101.4253;88.35242;1.344249;64.55386;-0.003542348
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_734.jpg;0;1;0;2.138854;101.499;88.50728;1.324234;64.54035;-0.001415268
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_801.jpg;0;1;0;2.186284;101.556;88.62607;1.303213;64.52797;-0.0007268294
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_866.jpg;0;1;0;2.244504;101.6145;88.74767;1.315726;64.51342;-0.001132616
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_15_934.jpg;0;1;0;2.287788;101.6943;88.9132;1.319426;64.49609;-0.001230454
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_001.jpg;0;1;0;2.331732;101.7554;89.04012;1.322839;64.48351;-0.001266404
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_067.jpg;0;1;0;2.389706;101.8178;89.16936;1.32543;64.47355;-0.001279855
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_134.jpg;0;1;0;2.433309;101.9027;89.34529;1.326242;64.45647;-0.001272677
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_201.jpg;2.989989;1;0;2.476346;101.9667;89.48047;1.329898;64.64871;-0.002625474
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_266.jpg;5.994585;1;0;2.532015;102.0295;89.61878;1.323356;65.1785;0.003729531
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_336.jpg;9.118179;1;0;2.573323;102.109;89.80857;1.283094;66.50168;0.06555177
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_399.jpg;6.337995;1;0;2.614018;102.1672;89.95399;1.216685;67.54601;0.09409996
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_465.jpg;3.353023;0.8010019;0;2.669653;102.2251;90.10223;1.157939;68.30342;0.1210358
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_532.jpg;0.3430268;0.6003355;0;2.699287;102.3037;90.30264;1.101863;68.71841;0.1379597
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_600.jpg;1.513769;0.3996046;0;2.719924;102.363;90.4542;1.058941;68.84169;0.1472786
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_668.jpg;4.613441;0.1929598;0;2.732064;102.4202;90.60658;0.9931343;69.1953;0.1897193
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_734.jpg;1.576035;0;0;2.73027;102.4947;90.80917;0.8505332;69.69863;0.2575597
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_802.jpg;0;0;0;2.722609;102.5507;90.95976;0.7059743;69.80375;0.2868009
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_868.jpg;-2.958642;0;0;2.710902;102.6075;91.10913;0.5412883;69.65724;0.2881044
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_16_935.jpg;-2.950996;0;0;2.701158;102.6856;91.30622;0.3102325;69.04952;0.2301442
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_002.jpg;0;0;0;2.692473;102.7433;91.45366;0.1342765;68.83654;0.2046523
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_067.jpg;1.500602;0;0;2.680577;102.8001;91.6008;359.9561;68.82594;0.1902422
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_135.jpg;4.470876;0;0;2.670961;102.873;91.7977;359.7534;69.30343;0.2102128
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_202.jpg;7.499862;0;0;2.659927;102.924;91.94647;359.6363;70.08167;0.2825201
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_267.jpg;10.46904;0;0;2.643052;102.9708;92.09636;359.5504;71.22375;0.4196971
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_333.jpg;13.48938;0;0;2.628275;103.0253;92.29816;359.5052;73.32228;0.698504
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_402.jpg;10.57821;0;0;2.61387;103.0633;92.45143;359.5956;74.84088;0.8494418
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_466.jpg;7.515306;0;0;2.597862;103.0995;92.60652;359.805;76.06149;0.9133683
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_534.jpg;7.534787;0;0;2.587537;103.1429;92.81297;0.06057987;77.3868;1.001091
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_600.jpg;10.5167;0;0;2.577581;103.1702;92.96572;0.1240025;78.64947;1.078128
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_667.jpg;0;0;0;2.565656;103.196;93.11546;0.03046751;79.76142;1.047847
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_734.jpg;-2.989548;0;0;2.556853;103.2338;93.31331;359.8596;79.74529;0.8549567
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_801.jpg;-5.977629;0;0;2.546773;103.2646;93.4606;359.7295;79.18431;0.6409909
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_867.jpg;-8.961255;0;0;2.531818;103.2988;93.6065;359.5987;78.25177;0.3516254
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_17_934.jpg;-11.9905;0;0;2.518365;103.3512;93.79804;359.4314;76.42735;359.8261
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_002.jpg;-14.96691;0;0;2.5031;103.3956;93.94006;359.3757;74.69016;359.3954
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_067.jpg;-15;0;0;2.479492;103.4435;94.08234;359.4729;72.90267;359.0486
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_133.jpg;-15;0;0;2.463349;103.5138;94.27225;359.8359;70.49873;358.754
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_201.jpg;-15;0.200109;0;2.449923;103.5701;94.41103;0.06062544;68.62414;358.7375
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_267.jpg;-15;0.398412;0;2.439547;103.6286;94.54372;0.02132852;66.72966;358.9098
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_332.jpg;-15;0.5986413;0;2.454463;103.7203;94.7155;359.9658;64.10785;358.9354
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_400.jpg;-15;0.7983952;0;2.472817;103.7958;94.84417;0.01655897;62.12589;358.884
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_467.jpg;-15;0.9979944;0;2.512558;103.8754;94.97171;0.02770995;60.13104;358.8562
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_533.jpg;-15;1;0;2.551608;103.9891;95.14037;0.01411085;57.46393;358.8833
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_600.jpg;-15;1;0;2.59055;104.0818;95.26531;0.01600054;55.42044;358.8866
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_666.jpg;-15;1;0;2.642229;104.1802;95.38873;0.01571098;53.36552;358.8819
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_734.jpg;-15;1;0;2.680288;104.3201;95.55063;0.01593286;50.61618;358.878
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_800.jpg;-15;1;0;2.718563;104.4316;95.66959;0.009776962;48.54541;358.8772
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_868.jpg;-15;1;0;2.769271;104.549;95.78636;0.0155041;46.46616;358.8779
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_18_931.jpg;-15;1;0;2.807425;104.7142;95.93773;0.01423086;43.68375;358.8773
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_000.jpg;-15;1;0;2.844938;104.8448;96.04781;0.01710439;41.58855;358.8774
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_066.jpg;-15;1;0;2.894651;104.9809;96.15446;0.01626303;39.48177;358.8743
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_135.jpg;-15;1;0;2.931605;105.171;96.29097;0.01573393;36.65766;358.8655
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_201.jpg;-15;1;0;2.968163;105.3198;96.38865;0.01033232;34.52707;358.8569
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_267.jpg;-15;1;0;3.016379;105.4738;96.48219;0.006730564;32.3854;358.857
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_334.jpg;-15;1;0;3.052406;105.6875;96.59975;0.01642901;29.51256;358.8615
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_401.jpg;-15;1;0;3.088876;105.8535;96.68177;0.007237706;27.34954;358.852
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_465.jpg;-15;1;0;3.136032;106.0243;96.75883;0.00499703;25.17702;358.851
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_531.jpg;-15;1;0;3.171243;106.2596;96.85288;0.01672308;22.26091;358.853
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_599.jpg;-15;1;0;3.206499;106.4412;96.91634;0.01608638;20.06719;358.847
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_665.jpg;-15;1;0;3.253264;106.6269;96.97375;0.01554028;17.86273;358.8458
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_734.jpg;-13.47944;1;0;3.287717;106.8807;97.04073;0.01405616;14.97786;358.8583
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_799.jpg;-13.45403;1;0;3.325153;107.0754;97.08411;0.01565074;12.99845;358.8718
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_866.jpg;-13.39589;1;0;3.370638;107.2737;97.12011;0.01275159;10.91164;358.8526
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_19_934.jpg;-10.42999;1;0;3.407631;107.5429;97.16055;0.01746437;8.460297;358.8845
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_000.jpg;-7.429204;1;0;3.445591;107.7483;97.18555;0.01063412;7.014038;358.9207
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_066.jpg;-4.450259;1;0;3.497893;107.9569;97.20715;0.02029644;5.954376;358.9517
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_132.jpg;-1.415319;1;0;3.537029;108.2399;97.23384;0.07596976;5.177475;359.0168
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_200.jpg;0;1;0;3.575117;108.4557;97.2537;0.1636608;4.998672;359.0962
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_266.jpg;0;1;0;3.625458;108.6746;97.27347;0.2927133;4.95546;359.1932
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_333.jpg;0;1;0;3.663861;108.9708;97.30005;0.5074835;4.957695;359.3584
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_400.jpg;0;1;0;3.701535;109.196;97.32023;0.6969283;4.973259;359.5006
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_466.jpg;0;1;0;3.751687;109.4238;97.34074;0.9044526;4.996918;359.6537
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_536.jpg;0;1;0;3.789237;109.7314;97.36865;1.197709;5.035706;359.8675
E:\computer vision m.khalil\roversim\recorded_data\IMG\robocam_2022_12_01_20_32_20_600.jpg;0;1;0;3.826076;109.9647;97.38953;1.413498;5.05545;-0.0008973221
